HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
01402,Anesthesia for open or endoscopic total knee joint replacement,N,O,17,17,17,17,1536.78,295.91,214.09,239.77
01404,Anesthesia for open or endoscopic procedure of dislocated knee,N,F,774,905,902,905,1432.52,202.62,157.41,158.21
01420,"Anesthesia for knee joint cast application, removal, or repair",N,F,238,247,243,247,791.78,124.84,97.37,98.65
01430,Anesthesia for procedure on knee veins,N,F,186,197,196,197,1045.23,169.92,130.52,131.81
01432,Anesthesia for repair of abnormal artery-vein formation of knee,N,F,95,107,106,107,1237.69,207.01,159.41,158.13
01440,Anesthesia for procedure on knee arteries,N,F,1710,2029,2023,2028,2038.71,323.06,251.53,253.05
01440,Anesthesia for procedure on knee arteries,N,O,14,55,50,55,2557.27,371.51,291.27,291.60
01442,Anesthesia for removal of blood clot in artery behind knee,N,F,477,491,491,491,2259.58,363.14,282.68,282.88
01444,Anesthesia for repair of bulging (aneurysm) defect in knee artery,N,F,1705,1851,1847,1850,2519.37,398.52,310.92,310.10
01462,"Anesthesia for closed procedure on lower leg, ankle, and foot",N,F,5738,6695,6642,6692,795.65,121.99,93.83,94.48
01462,"Anesthesia for closed procedure on lower leg, ankle, and foot",N,O,12,14,14,14,555.81,101.57,79.64,76.32
01464,Anesthesia for procedure on ankle and/or foot using an endoscope,N,F,4029,4839,4813,4838,936.26,150.06,115.33,116.21
01470,"Anesthesia for procedure on nerves, muscles, tendons, and fascia of lower leg, ankle, and foot",N,F,28354,52182,51530,52176,807.57,130.57,100.67,101.58
01470,"Anesthesia for procedure on nerves, muscles, tendons, and fascia of lower leg, ankle, and foot",N,O,37,118,87,118,534.04,121.18,93.36,91.46
01472,Anesthesia for procedure to repair calf muscle tendon,N,F,4493,5138,5121,5138,1221.24,200.42,154.88,155.83
01474,Anesthesia for procedure to repair calf muscle,N,F,2836,3765,3756,3765,1332.07,218.69,168.51,171.71
01480,"Anesthesia for open procedure on bones of lower leg, ankle and foot",N,F,59110,301564,297164,301512,937.12,148.21,114.35,115.11
01480,"Anesthesia for open procedure on bones of lower leg, ankle and foot",N,O,95,329,305,329,1079.23,203.62,157.88,157.04
01482,Anesthesia for open amputation below the knee,N,F,18951,28115,27702,28109,1177.94,180.61,140.57,141.64
01482,Anesthesia for open amputation below the knee,N,O,8,26,26,26,321.12,317.57,244.54,239.06
01484,"Anesthesia for open reconstruction of lower leg, ankle, and/or foot bone",N,F,1625,1764,1760,1764,1389.44,214.68,165.73,167.88
01486,Anesthesia for open total ankle joint replacement,N,F,1925,2600,2600,2600,1956.36,327.46,253.61,255.33
01490,"Anesthesia for lower leg cast application, removal, or repair",N,F,171,176,176,176,675.23,106.72,81.96,82.85
01500,Anesthesia for procedure on arteries of lower leg including bypass graft,N,F,1982,2487,2458,2486,2185.41,337.36,263.77,261.84
01500,Anesthesia for procedure on arteries of lower leg including bypass graft,N,O,24,37,36,37,2371.24,379.74,294.60,287.63
01502,Anesthesia for lower leg artery bypass graft or blood clot removal,N,F,945,998,993,998,1822.95,279.94,218.30,217.55
01520,Anesthesia for procedure on veins of lower leg,N,F,3122,4144,4065,4144,956.49,148.48,114.44,114.03
01520,Anesthesia for procedure on veins of lower leg,N,O,75,352,290,352,1836.29,145.35,111.31,108.20
01522,Anesthesia for removal of lower leg vein obstruction,N,F,277,295,293,295,1589.03,265.50,205.33,209.91
0159T,Computer-aided detection and computer algorithm analysis of breast MRI image data,N,F,1118,10180,10043,10179,49.61,3.98,3.04,3.04
0159T,Computer-aided detection and computer algorithm analysis of breast MRI image data,N,O,658,8318,8148,8233,137.79,14.04,10.85,10.85
01610,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of shoulder and underarm",N,F,35755,84779,84530,84762,1299.24,199.60,154.98,155.31
01610,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of shoulder and underarm",N,O,33,77,69,77,680.75,145.97,113.73,109.64
01620,Anesthesia for closed procedure on upper arm bone and shoulder joint,N,F,6820,8267,8185,8261,662.50,108.32,82.71,83.71
01620,Anesthesia for closed procedure on upper arm bone and shoulder joint,N,O,56,154,133,154,713.21,115.50,88.84,88.95
01622,Anesthesia for diagnostic examination of shoulder joint using an endoscope,N,F,1726,3007,2996,3005,1105.78,176.97,135.81,141.70
01630,Anesthesia for open or endoscopic procedure at upper arm and shoulder joint including,N,F,42265,168543,167796,168506,1273.68,208.64,161.35,163.35
01630,Anesthesia for open or endoscopic procedure at upper arm and shoulder joint including,N,O,20,25,25,25,979.73,265.11,207.84,300.60
01634,Anesthesia for open or endoscopic procedure of dislocated shoulder joint,N,F,49,50,50,50,2225.54,333.86,261.74,259.25
01636,"Anesthesia for open or endoscopic amputation of arm, shoulder blade, and collar bone",N,F,39,41,39,39,2919.90,462.34,347.45,375.24
01638,Anesthesia for open or endoscopic total shoulder joint replacement,N,F,24378,60059,59748,60043,2061.13,330.01,256.77,259.03
01650,Anesthesia for procedure on arteries of shoulder and underarm,N,F,781,854,848,853,1540.32,234.62,182.50,181.71
01652,Anesthesia for repair of bulging (aneurysm) defect in upper arm artery,N,F,538,589,588,589,2068.47,302.07,234.79,234.80
01654,Anesthesia for bypass graft in shoulder or underarm artery,N,F,338,346,346,346,2398.89,357.11,277.76,277.03
01656,Anesthesia for bypass graft from groin artery to shoulder or underarm artery,N,F,1691,1838,1829,1838,2899.85,444.88,346.80,346.71
01670,Anesthesia for procedure on veins of shoulder and underarm,N,F,106,117,116,117,1261.14,214.99,167.96,167.30
01680,"Anesthesia for cast application, removal or repair",N,F,26,26,26,26,805.90,123.53,96.85,97.00
01710,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow",N,F,16765,24746,24548,24744,818.88,131.51,101.43,103.03
01710,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow",N,O,17,40,30,40,735.96,94.91,70.59,73.28
01712,Anesthesia for open incision of elbow to shoulder tendon,N,F,1146,1245,1244,1245,1027.75,156.22,118.78,121.99
01714,Anesthesia for repair of elbow to shoulder tendon,N,F,14,14,14,14,1812.54,301.73,236.56,237.79
01716,Anesthesia for suture of upper arm and elbow tendon to bone,N,F,1241,1376,1376,1376,1229.63,201.54,154.16,157.78
0171T,Insertion of lower spine spinous process distraction device using imaging guidance,N,F,168,440,438,440,2900.24,650.26,506.23,506.23
0172T,Insertion of lower spine spinous process distraction device using imaging guidance,N,F,90,208,199,199,1405.84,221.09,173.34,173.34
01730,Anesthesia for closed procedure on upper arm and elbow,N,F,1365,1412,1409,1411,814.56,129.34,99.52,99.93
01732,Anesthesia for diagnostic examination of elbow joint using an endoscope,N,F,81,83,82,83,1120.55,160.63,122.91,123.96
01740,Anesthesia for open or endoscopic procedure on elbow,N,F,16636,22250,22070,22247,1342.97,209.44,162.34,162.92
01742,Anesthesia for open or endoscopic procedure at upper arm bone,N,F,217,231,231,231,1514.43,230.41,179.68,180.81
01744,Anesthesia for open or endoscopic repair of non-healed fracture of upper arm bone,N,F,4491,5042,5032,5041,1704.00,262.89,204.62,205.27
0174T,Computer algorithm analysis of digital image data,N,O,7,485,465,478,69.00,18.16,13.54,13.54
01756,Anesthesia for open or endoscopic surgical procedure on elbow,N,F,641,664,661,663,1720.61,239.50,186.48,186.23
01758,Anesthesia for open or endoscopic removal cyst or tumor of upper arm,N,F,238,242,242,242,1288.67,185.54,142.50,143.47
01760,Anesthesia for open or endoscopic total elbow joint replacement,N,F,1421,1570,1565,1570,2080.83,318.87,247.88,249.50
01770,Anesthesia for procedure on arteries of upper arm and elbow,N,F,4934,6922,6858,6916,1413.93,216.12,167.85,169.00
01772,Anesthesia for removal of blood clot from upper arm or elbow artery,N,F,1999,2165,2156,2163,1463.65,223.71,174.30,175.06
01780,Anesthesia for procedure on veins of upper arm and elbow,N,F,428,519,517,519,1273.38,152.86,119.16,119.83
01782,Anesthesia for suture of upper arm or elbow vein,N,F,81,82,82,82,1193.12,187.15,143.83,143.00
01810,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of forearm, wrist, and hand",N,F,47348,271005,266174,270973,652.98,105.02,80.83,81.67
01810,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of forearm, wrist, and hand",N,O,57,167,158,167,1370.12,127.38,99.07,95.85
01820,"Anesthesia for closed procedure on bones of forearm, wrist, or hand",N,F,10029,13203,13134,13198,696.93,113.62,87.38,88.31
01829,Anesthesia for diagnostic examination of the wrist using an endoscope,N,F,184,191,191,191,921.38,145.69,113.41,114.48
0182T,High dose rate electronic brachytherapy,N,F,19,381,72,311,1141.67,245.60,192.55,192.55
0182T,High dose rate electronic brachytherapy,N,O,193,66577,10356,54481,2868.65,1826.15,1430.10,1430.10
01830,"Anesthesia for open or endoscopic procedure on bones of forearm, wrist, or hand",N,F,39983,112642,111643,112621,954.99,151.36,116.70,117.72
01830,"Anesthesia for open or endoscopic procedure on bones of forearm, wrist, or hand",N,O,13,26,26,26,4511.60,243.06,190.56,179.70
01832,Anesthesia for open or endoscopic total wrist joint replacement,N,F,147,159,159,159,1443.40,277.42,211.43,219.99
01840,"Anesthesia for procedure on arteries of forearm, wrist, and hand",N,F,4843,5959,5944,5956,1393.71,211.72,164.53,163.67
01842,"Anesthesia for removal of blood clot from forearm, wrist, or hand artery",N,F,572,617,612,617,1412.11,218.98,170.97,170.13
01844,Anesthesia for placement or revision of blood flow shunt,N,F,39291,178481,172619,178292,1420.96,221.40,171.80,172.18
01844,Anesthesia for placement or revision of blood flow shunt,N,O,102,1188,973,1145,1710.74,266.41,208.29,195.82
0184T,Removal of rectal tumor using an endoscope,N,F,100,191,189,191,2933.82,771.01,602.93,602.93
01850,"Anesthesia for procedure on veins of forearm, wrist, and hand",N,F,272,312,304,310,903.44,147.11,114.16,112.96
01852,"Anesthesia for suture of forearm, wrist, or hand vein",N,F,22,22,22,22,1903.29,179.29,140.57,143.92
01860,"Anesthesia for forearm, wrist, or hand cast application, removal or repair",N,F,88,101,100,101,817.30,122.64,96.15,96.35
01916,Anesthesia for diagnostic X-ray procedure on arteries or veins,N,F,13923,35641,35102,35625,1266.64,185.70,144.13,141.93
01916,Anesthesia for diagnostic X-ray procedure on arteries or veins,N,O,187,3251,2898,3249,1201.37,211.36,164.74,160.32
0191T,Internal insertion of eye fluid drainage device,N,F,1910,32628,22774,32534,3291.74,1217.95,949.23,940.29
0191T,Internal insertion of eye fluid drainage device,N,O,133,457,380,453,2384.10,795.90,620.87,620.87
01920,Anesthesia for procedure on heart vessels and chambers,N,F,3014,10583,10509,10575,1270.57,217.36,168.77,168.01
01920,Anesthesia for procedure on heart vessels and chambers,N,O,13,155,154,155,997.67,230.88,180.01,179.38
01922,Anesthesia for X-ray or radiation therapy,N,F,36653,154495,152746,154438,1181.11,176.92,137.26,135.82
01922,Anesthesia for X-ray or radiation therapy,N,O,217,1425,1303,1425,1231.00,260.22,202.56,192.82
01924,Anesthesia for X-ray procedure on arteries,N,F,15448,47745,44580,47711,1390.87,221.64,172.28,169.02
01924,Anesthesia for X-ray procedure on arteries,N,O,244,5094,4481,5094,1200.03,223.92,173.95,172.99
01925,Anesthesia for X-ray procedure on neck or heart artery,N,F,4821,9886,9778,9884,1652.65,243.31,189.05,188.41
01925,Anesthesia for X-ray procedure on neck or heart artery,N,O,9,16,16,16,990.67,268.65,210.62,209.67
01926,"Anesthesia for X-ray procedure on artery in brain, heart, or major vessel of chest (aorta)",N,F,19391,41338,41184,41317,2362.48,347.14,270.27,269.74
01926,"Anesthesia for X-ray procedure on artery in brain, heart, or major vessel of chest (aorta)",N,O,14,34,33,34,1631.32,351.47,275.55,282.15
01930,Anesthesia for X-ray procedure on vein or lymph system,N,F,12295,25600,25075,25592,1126.30,166.50,128.95,127.18
01930,Anesthesia for X-ray procedure on vein or lymph system,N,O,294,5870,4573,5817,1296.02,190.47,147.97,143.18
01931,Anesthesia for X-ray procedure on liver vein,N,F,2613,3279,3240,3278,1997.94,296.18,229.93,229.06
01932,Anesthesia for X-ray procedure on chest or neck vein,N,F,328,369,368,369,1749.60,247.42,192.13,189.68
01933,Anesthesia for X-ray procedure on brain vein,N,F,116,131,130,131,2299.20,264.61,206.82,205.27
01935,Anesthesia for diagnostic X-ray procedure (accessed through the skin) on spine and spinal cord,N,F,2560,10950,10157,10948,1029.57,118.47,91.48,90.58
01935,Anesthesia for diagnostic X-ray procedure (accessed through the skin) on spine and spinal cord,N,O,196,3313,2262,3313,677.37,144.69,110.66,108.15
01936,Anesthesia for X-ray procedure (accessed through the skin) on spine and spinal cord,N,F,30980,210128,184814,210098,965.31,136.93,106.03,105.96
01936,Anesthesia for X-ray procedure (accessed through the skin) on spine and spinal cord,N,O,812,29786,19177,29775,1115.07,145.63,111.99,111.94
01951,"Anesthesia for treatment of second and third-degree burn, less than 4% total body surface",N,F,671,1077,1044,1077,941.51,146.68,112.87,113.24
01952,"Anesthesia for treatment of second and third-degree burn, between 4% and 9% total body surface area",N,F,1265,2365,2184,2364,1596.12,229.83,178.67,179.75
01953,Anesthesia for treatment of second and third-degree burn,N,F,283,708,449,517,158.72,28.26,22.10,18.89
01960,Anesthesia for vaginal delivery,N,F,70,78,78,78,1801.08,314.72,246.39,252.21
01961,Anesthesia for cesarean delivery,N,F,5923,7249,7238,7246,1323.87,218.78,166.88,169.38
01962,Anesthesia for procedure to remove uterus following delivery,N,F,38,39,39,39,1677.68,321.40,249.02,257.95
01963,Anesthesia for cesarean removal of uterus,N,F,24,25,25,25,1837.33,294.65,224.65,229.62
01965,Anesthesia for incomplete or missed abortion,N,F,1618,1676,1672,1675,724.03,112.74,86.11,86.65
01966,Anesthesia for induced abortion,N,F,108,114,114,114,927.49,139.19,97.33,98.86
01967,Anesthesia for labor during planned vaginal delivery,N,F,5385,7017,6995,7015,2106.44,493.14,379.47,387.60
01968,Anesthesia for cesarean delivery following labor,N,F,817,866,865,865,896.00,133.83,104.78,105.06
0197T,Localization and tracking of target or patient motion during radiation therapy delivery,N,F,15,860,62,860,620.37,111.04,86.52,86.52
0197T,Localization and tracking of target or patient motion during radiation therapy delivery,N,O,128,22606,1455,22126,360.56,99.38,77.55,77.55
01990,Physiological support for harvesting of organs,N,F,200,272,272,272,2190.61,311.76,255.04,255.83
01991,Anesthesia for nerve block and injection procedure,N,F,5651,21212,18885,21209,616.20,85.54,65.95,66.22
01991,Anesthesia for nerve block and injection procedure,N,O,387,3966,2627,3965,715.05,96.56,73.67,71.12
01992,"Anesthesia for nerve block and injection procedure, prone position",N,F,12626,243674,192390,243580,804.92,118.99,91.67,91.58
01992,"Anesthesia for nerve block and injection procedure, prone position",N,O,1058,68600,42939,68575,889.31,131.99,100.73,100.81
01996,Daily hospital management of continuous spinal drug administration,N,F,12176,127119,89746,127411,320.34,68.34,53.10,53.16
01999,Anesthesia procedure,N,F,111,131,130,131,1110.60,238.16,186.72,186.72
0200T,"Injections of one side of sacrum for enlargement, 1 or more needles, accessed through the skin",N,F,29,44,41,44,2380.23,548.70,430.18,435.05
0200T,"Injections of one side of sacrum for enlargement, 1 or more needles, accessed through the skin",N,O,4,11,11,11,4764.55,2059.06,1614.30,1614.30
0201T,"Injections of both sides of sacrum for enlargement, 2 or more needles, accessed through the skin",N,F,46,69,69,69,2712.74,795.85,623.94,632.79
0201T,"Injections of both sides of sacrum for enlargement, 2 or more needles, accessed through the skin",N,O,7,16,15,16,6280.92,2713.48,2123.80,2123.80
0213T,Injections of upper or middle spine joint or nerves using ultrasound guidance,N,F,14,19,19,19,936.47,122.27,91.18,91.18
0213T,Injections of upper or middle spine joint or nerves using ultrasound guidance,N,O,18,627,314,627,491.80,240.33,178.28,178.28
0214T,Injections of upper or middle spine joint or nerves using ultrasound guidance,N,F,11,12,12,12,463.25,70.83,55.53,55.53
0214T,Injections of upper or middle spine joint or nerves using ultrasound guidance,N,O,14,563,270,563,303.89,117.22,91.90,91.90
0215T,Injections of upper or middle spine joint or nerves using imaging guidance,N,O,8,518,235,518,308.66,117.79,92.34,92.34
0216T,Injections of lower or sacral spine joint or nerves using ultrasound guidance,N,O,12,630,343,630,617.75,239.09,184.02,184.02
