HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
01232 ,Anesthesia for open amputation at upper two-thirds of thigh bone ,N ,F ,14343,19955,19788,19953,1343.17,191.58,149.45,150.06
01234 ,Anesthesia for open removal of muscle or tissue at upper two-thirds of thigh bone ,N ,F ,152,156,156,156,2205.76,348.16,270.59,272.44
01250 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of upper leg ",N ,F ,12935,16278,16115,16275,1100.97,160.65,124.34,124.90
01250 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of upper leg ",N ,O ,15,82,69,82,1699.63,113.12,88.69,88.94
01260 ,Anesthesia for procedure on veins of upper leg ,N ,F ,2121,2760,2681,2760,1029.30,155.94,119.96,120.66
01260 ,Anesthesia for procedure on veins of upper leg ,N ,O ,45,446,293,446,1753.29,123.78,96.37,91.99
01270 ,Anesthesia for procedure on arteries of upper leg ,N ,F ,24806,54189,53517,54110,2447.55,361.41,281.61,281.83
01270 ,Anesthesia for procedure on arteries of upper leg ,N ,O ,44,244,232,244,2450.51,349.39,273.45,264.77
01272 ,Anesthesia for groin artery bypass graft and tying of upper leg artery ,N ,F ,170,203,203,203,1730.56,248.84,190.92,195.62
01274 ,Anesthesia for removal of groin artery blood clot ,N ,F ,4914,5679,5649,5670,1869.13,272.07,211.68,212.28
01274 ,Anesthesia for removal of groin artery blood clot ,N ,O ,5,13,13,13,2897.38,306.03,239.93,232.68
01320 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and/or bursae of knee ",N ,F ,10580,13334,13066,13329,1086.11,160.22,124.16,124.93
01320 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and/or bursae of knee ",N ,O ,50,154,119,154,844.00,123.73,96.23,97.94
01340 ,Anesthesia for closed procedure on lower one-third of thigh bone ,N ,F ,936,965,962,963,1208.26,172.61,133.36,134.31
01360 ,Anesthesia for open procedure on lower one-third of thigh bone ,N ,F ,12435,15967,15909,15962,1606.93,235.06,182.58,183.62
01380 ,Anesthesia for closed procedure on knee joint ,N ,F ,8654,11661,11540,11659,551.34,80.35,61.76,62.31
01380 ,Anesthesia for closed procedure on knee joint ,N ,O ,68,446,279,446,545.30,98.81,76.11,75.29
01382 ,Anesthesia for diagnostic examination of knee joint using an endoscope ,N ,F ,3480,5915,5901,5915,828.88,120.19,92.41,93.75
01390 ,Anesthesia for closed procedure at kneecap and/or upper foreleg bones ,N ,F ,1153,1198,1195,1198,894.41,131.11,100.94,101.92
01392 ,Anesthesia for open procedure at kneecap and upper foreleg bones ,N ,F ,16514,21766,21643,21761,1378.24,199.77,154.42,155.54
01400 ,Anesthesia for open or endoscopic procedure on knee including ,N ,F ,44849,194505,193518,194470,925.73,141.10,108.91,110.08
01400 ,Anesthesia for open or endoscopic procedure on knee including ,N ,O ,49,56,56,56,1033.35,164.76,125.51,124.88
01402 ,Anesthesia for open or endoscopic total knee joint replacement ,N ,F ,51235,425668,422636,425510,1692.81,255.24,198.27,199.77
01402 ,Anesthesia for open or endoscopic total knee joint replacement ,N ,O ,39,42,42,42,1268.67,279.77,219.34,220.15
01404 ,Anesthesia for open or endoscopic procedure of dislocated knee ,N ,F ,720,802,800,802,1534.78,209.65,162.90,163.53
01420 ,"Anesthesia for knee joint cast application, removal, or repair ",N ,F ,199,207,206,207,818.41,130.63,101.82,102.56
01430 ,Anesthesia for procedure on knee veins ,N ,F ,220,234,234,234,1135.85,182.27,140.68,140.78
01432 ,Anesthesia for repair of abnormal artery-vein formation of knee ,N ,F ,85,98,98,98,1260.33,207.02,162.26,160.88
01440 ,Anesthesia for procedure on knee arteries ,N ,F ,1820,2137,2128,2136,2178.79,319.11,248.48,249.34
01440 ,Anesthesia for procedure on knee arteries ,N ,O ,29,110,109,110,3718.68,348.29,270.90,273.38
01442 ,Anesthesia for removal of blood clot in artery behind knee ,N ,F ,544,569,568,569,2247.29,338.19,264.31,263.53
01444 ,Anesthesia for repair of bulging (aneurysm) defect in knee artery ,N ,F ,1779,1952,1942,1952,2650.25,398.66,311.39,309.64
01462 ,"Anesthesia for closed procedure on lower leg, ankle, and foot ",N ,F ,5842,6862,6824,6861,842.31,120.76,92.53,93.49
01462 ,"Anesthesia for closed procedure on lower leg, ankle, and foot ",N ,O ,9,13,12,13,1526.75,120.84,88.49,81.33
01464 ,Anesthesia for procedure on ankle and/or foot using an endoscope ,N ,F ,4204,5017,5007,5016,960.72,146.01,112.09,113.91
01470 ,"Anesthesia for procedure on nerves, muscles, tendons, and fascia of lower leg, ankle, and foot ",N ,F ,28688,52313,51705,52305,860.39,129.43,99.98,100.68
01470 ,"Anesthesia for procedure on nerves, muscles, tendons, and fascia of lower leg, ankle, and foot ",N ,O ,38,90,72,90,977.33,137.93,108.13,103.29
01472 ,Anesthesia for procedure to repair calf muscle tendon ,N ,F ,4963,5755,5741,5754,1298.55,196.43,152.04,153.02
01472 ,Anesthesia for procedure to repair calf muscle tendon ,N ,O ,13,13,13,13,1522.34,182.70,143.24,139.56
01474 ,Anesthesia for procedure to repair calf muscle ,N ,F ,3228,4250,4243,4250,1391.84,212.06,163.39,166.99
01480 ,"Anesthesia for open procedure on bones of lower leg, ankle and foot ",N ,F ,60285,304096,299883,304022,993.94,146.66,113.22,113.94
01480 ,"Anesthesia for open procedure on bones of lower leg, ankle and foot ",N ,O ,107,352,325,352,1218.84,192.14,149.54,144.88
01482 ,Anesthesia for open amputation below the knee ,N ,F ,19265,28226,27852,28219,1253.57,180.79,140.56,141.40
01482 ,Anesthesia for open amputation below the knee ,N ,O ,8,14,14,14,624.50,274.28,215.04,210.26
01484 ,"Anesthesia for open reconstruction of lower leg, ankle, and/or foot bone ",N ,F ,1322,1447,1445,1447,1440.64,216.49,167.38,170.00
01486 ,Anesthesia for open total ankle joint replacement ,N ,F ,2087,2699,2697,2699,2003.17,315.96,244.82,246.46
01490 ,"Anesthesia for lower leg cast application, removal, or repair ",N ,F ,164,167,166,167,679.55,110.34,86.01,87.40
01500 ,Anesthesia for procedure on arteries of lower leg including bypass graft ,N ,F ,2150,2597,2560,2594,2322.96,330.87,258.43,255.97
01500 ,Anesthesia for procedure on arteries of lower leg including bypass graft ,N ,O ,24,127,122,127,3543.78,330.04,258.75,254.31
01502 ,Anesthesia for lower leg artery bypass graft or blood clot removal ,N ,F ,904,931,927,929,1853.71,272.83,211.93,212.57
01502 ,Anesthesia for lower leg artery bypass graft or blood clot removal ,N ,O ,5,18,17,18,3202.89,319.66,250.62,235.36
01520 ,Anesthesia for procedure on veins of lower leg ,N ,F ,3001,4016,3926,4016,1008.24,147.24,113.13,113.10
01520 ,Anesthesia for procedure on veins of lower leg ,N ,O ,62,373,298,373,1745.96,142.86,111.31,105.00
01522 ,Anesthesia for removal of lower leg vein obstruction ,N ,F ,341,358,356,358,1781.07,259.51,201.14,202.93
0159T ,Computer-aided detection and computer algorithm analysis of breast MRI image data ,N ,F ,1156,10597,10493,10596,57.39,4.35,3.32,3.32
0159T ,Computer-aided detection and computer algorithm analysis of breast MRI image data ,N ,O ,618,7018,6925,6982,128.97,12.58,9.77,9.77
01610 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of shoulder and underarm ",N ,F ,36610,86945,86694,86928,1361.47,199.23,154.82,154.87
01610 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of shoulder and underarm ",N ,O ,35,106,81,106,555.04,148.25,112.94,103.24
01620 ,Anesthesia for closed procedure on upper arm bone and shoulder joint ,N ,F ,6805,8277,8185,8267,709.87,106.94,82.02,82.66
01620 ,Anesthesia for closed procedure on upper arm bone and shoulder joint ,N ,O ,68,161,134,161,693.11,111.49,86.71,86.59
01622 ,Anesthesia for diagnostic examination of shoulder joint using an endoscope ,N ,F ,1650,2947,2941,2946,1165.83,173.70,134.47,138.72
01630 ,Anesthesia for open or endoscopic procedure at upper arm and shoulder joint including ,N ,F ,42565,167937,167224,167897,1333.03,205.32,158.75,160.77
01630 ,Anesthesia for open or endoscopic procedure at upper arm and shoulder joint including ,N ,O ,48,63,63,63,1542.72,236.64,184.20,180.72
01634 ,Anesthesia for open or endoscopic procedure of dislocated shoulder joint ,N ,F ,55,58,58,58,1866.18,328.65,255.72,254.04
01636 ,"Anesthesia for open or endoscopic amputation of arm, shoulder blade, and collar bone ",N ,F ,28,28,28,28,2632.51,476.73,373.65,376.50
01638 ,Anesthesia for open or endoscopic total shoulder joint replacement ,N ,F ,26261,67039,66716,67017,2146.51,322.49,250.87,253.09
01650 ,Anesthesia for procedure on arteries of shoulder and underarm ,N ,F ,845,930,929,930,1526.30,223.57,173.68,173.06
01652 ,Anesthesia for repair of bulging (aneurysm) defect in upper arm artery ,N ,F ,571,626,626,626,2063.25,288.63,223.96,225.19
01654 ,Anesthesia for bypass graft in shoulder or underarm artery ,N ,F ,381,399,399,399,2251.07,347.75,268.61,270.06
01656 ,Anesthesia for bypass graft from groin artery to shoulder or underarm artery ,N ,F ,1695,1845,1839,1845,2889.39,439.08,341.75,342.15
01670 ,Anesthesia for procedure on veins of shoulder and underarm ,N ,F ,124,128,128,128,1558.25,210.62,164.75,163.99
01680 ,"Anesthesia for cast application, removal or repair ",N ,F ,20,23,23,23,1171.97,161.39,120.99,128.91
01710 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow ",N ,F ,16949,24896,24737,24888,854.05,130.40,100.57,102.02
01710 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow ",N ,O ,13,27,18,27,635.97,98.42,75.89,73.85
01712 ,Anesthesia for open incision of elbow to shoulder tendon ,N ,F ,1216,1306,1301,1306,1043.07,152.38,117.29,119.05
01714 ,Anesthesia for repair of elbow to shoulder tendon ,N ,F ,25,26,26,26,1289.47,225.81,170.81,181.19
01716 ,Anesthesia for suture of upper arm and elbow tendon to bone ,N ,F ,1419,1616,1615,1616,1261.87,197.31,151.88,154.90
0171T ,Insertion of lower spine spinous process distraction device using imaging guidance ,N ,F ,132,276,275,275,3636.93,658.25,515.69,515.60
0172T ,Insertion of lower spine spinous process distraction device using imaging guidance ,N ,F ,61,103,102,102,1669.63,210.72,165.17,165.17
01730 ,Anesthesia for closed procedure on upper arm and elbow ,N ,F ,1321,1378,1371,1375,863.98,128.85,99.41,99.89
01732 ,Anesthesia for diagnostic examination of elbow joint using an endoscope ,N ,F ,74,74,74,74,937.36,137.68,104.44,107.86
01740 ,Anesthesia for open or endoscopic procedure on elbow ,N ,F ,17008,22775,22598,22771,1406.09,207.46,160.85,161.32
01742 ,Anesthesia for open or endoscopic procedure at upper arm bone ,N ,F ,188,197,197,197,1765.36,269.36,208.39,208.25
01744 ,Anesthesia for open or endoscopic repair of non-healed fracture of upper arm bone ,N ,F ,4549,5057,5042,5054,1786.50,259.10,201.20,201.81
0174T ,Computer algorithm analysis of digital image data ,N ,O ,7,970,945,970,69.00,18.22,13.16,13.16
01756 ,Anesthesia for open or endoscopic surgical procedure on elbow ,N ,F ,633,658,657,658,1610.30,236.49,184.43,182.86
01758 ,Anesthesia for open or endoscopic removal cyst or tumor of upper arm ,N ,F ,228,231,230,231,1311.10,195.39,152.74,152.23
01760 ,Anesthesia for open or endoscopic total elbow joint replacement ,N ,F ,1331,1457,1452,1457,2113.77,314.90,244.45,247.62
01770 ,Anesthesia for procedure on arteries of upper arm and elbow ,N ,F ,4900,6353,6323,6346,1548.86,221.68,172.36,172.30
01770 ,Anesthesia for procedure on arteries of upper arm and elbow ,N ,O ,2,295,163,295,409.80,201.53,158.01,146.11
01772 ,Anesthesia for removal of blood clot from upper arm or elbow artery ,N ,F ,1892,2026,2020,2026,1474.84,218.71,169.79,170.11
01780 ,Anesthesia for procedure on veins of upper arm and elbow ,N ,F ,386,467,464,466,1284.65,141.56,109.71,111.25
01782 ,Anesthesia for suture of upper arm or elbow vein ,N ,F ,66,67,67,67,1303.13,223.93,175.51,174.35
01810 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of forearm, wrist, and hand ",N ,F ,47793,273042,268239,272972,685.78,103.94,79.98,80.86
01810 ,"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of forearm, wrist, and hand ",N ,O ,109,238,223,238,950.05,108.17,83.17,81.59
01820 ,"Anesthesia for closed procedure on bones of forearm, wrist, or hand ",N ,F ,9218,11848,11800,11846,728.83,112.59,86.29,87.47
01820 ,"Anesthesia for closed procedure on bones of forearm, wrist, or hand ",N ,O ,12,12,12,12,690.79,90.27,67.53,73.32
01829 ,Anesthesia for diagnostic examination of the wrist using an endoscope ,N ,F ,140,147,147,147,1027.85,149.54,113.75,114.50
0182T ,High dose rate electronic brachytherapy ,N ,F ,18,349,64,284,1130.27,257.29,201.05,201.05
0182T ,High dose rate electronic brachytherapy ,N ,O ,243,49684,7125,40108,2911.73,1762.96,1380.73,1380.74
01830 ,"Anesthesia for open or endoscopic procedure on bones of forearm, wrist, or hand ",N ,F ,40581,115158,114159,115131,1005.11,150.10,115.72,116.67
01830 ,"Anesthesia for open or endoscopic procedure on bones of forearm, wrist, or hand ",N ,O ,26,30,30,30,916.76,136.14,99.64,98.35
01832 ,Anesthesia for open or endoscopic total wrist joint replacement ,N ,F ,118,127,127,127,1597.83,283.83,219.85,224.90
01840 ,"Anesthesia for procedure on arteries of forearm, wrist, and hand ",N ,F ,4611,5817,5798,5816,1511.42,211.89,164.13,162.32
01840 ,"Anesthesia for procedure on arteries of forearm, wrist, and hand ",N ,O ,11,119,109,119,1046.81,217.50,170.52,145.98
01842 ,"Anesthesia for removal of blood clot from forearm, wrist, or hand artery ",N ,F ,574,600,597,600,1603.53,222.39,173.92,172.45
01844 ,Anesthesia for placement or revision of blood flow shunt ,N ,F ,39851,175062,169482,174882,1519.12,221.98,172.21,172.35
01961 ,Anesthesia for cesarean delivery ,N ,F ,5615,6698,6694,6698,1392.53,216.30,165.85,167.95
01844 ,Anesthesia for placement or revision of blood flow shunt ,N ,O ,132,2123,1702,2092,2010.76,252.09,197.08,178.16
0184T ,Removal of rectal tumor using an endoscope ,N ,F ,122,222,218,220,2939.19,775.27,601.94,601.94
01850 ,"Anesthesia for procedure on veins of forearm, wrist, and hand ",N ,F ,230,276,273,276,907.61,164.53,125.78,124.55
01852 ,"Anesthesia for suture of forearm, wrist, or hand vein ",N ,F ,19,19,19,19,1235.58,178.18,140.20,134.08
01860 ,"Anesthesia for forearm, wrist, or hand cast application, removal or repair ",N ,F ,98,100,100,100,841.96,122.48,95.21,96.24
01916 ,Anesthesia for diagnostic X-ray procedure on arteries or veins ,N ,F ,14685,35735,35237,35721,1379.36,187.83,145.79,143.44
01916 ,Anesthesia for diagnostic X-ray procedure on arteries or veins ,N ,O ,266,4503,4122,4500,1583.93,211.86,165.01,158.55
0191T ,Internal insertion of eye fluid drainage device ,N ,F ,2676,51620,35295,51552,3330.17,1235.76,962.36,956.43
0191T ,Internal insertion of eye fluid drainage device ,N ,O ,168,608,483,607,2265.21,833.83,650.70,650.70
01920 ,Anesthesia for procedure on heart vessels and chambers ,N ,F ,3383,10234,10167,10231,1386.26,228.39,177.07,176.17
01920 ,Anesthesia for procedure on heart vessels and chambers ,N ,O ,18,258,257,258,946.20,235.11,183.96,182.21
01922 ,Anesthesia for X-ray or radiation therapy ,N ,F ,38673,172734,170950,172675,1234.70,173.02,134.23,132.76
01922 ,Anesthesia for X-ray or radiation therapy ,N ,O ,249,1750,1527,1750,1014.39,254.27,198.01,187.19
01924 ,Anesthesia for X-ray procedure on arteries ,N ,F ,16396,46921,44962,46889,1533.09,224.11,174.19,171.41
01924 ,Anesthesia for X-ray procedure on arteries ,N ,O ,306,7839,6595,7836,1344.74,218.83,169.67,166.73
01925 ,Anesthesia for X-ray procedure on neck or heart artery ,N ,F ,5787,11444,11352,11434,1814.51,252.20,196.17,195.08
01925 ,Anesthesia for X-ray procedure on neck or heart artery ,N ,O ,27,91,90,91,1990.55,278.55,218.17,211.33
01926 ,"Anesthesia for X-ray procedure on artery in brain, heart, or major vessel of chest (aorta) ",N ,F ,20297,44217,44053,44198,2454.33,342.51,266.63,265.51
01926 ,"Anesthesia for X-ray procedure on artery in brain, heart, or major vessel of chest (aorta) ",N ,O ,18,23,23,23,2201.30,319.07,250.15,249.07
01930 ,Anesthesia for X-ray procedure on vein or lymph system ,N ,F ,12157,26196,25035,26193,1168.41,167.86,130.07,127.72
01930 ,Anesthesia for X-ray procedure on vein or lymph system ,N ,O ,338,6765,5457,6762,1249.85,186.73,145.03,141.53
01931 ,Anesthesia for X-ray procedure on liver vein ,N ,F ,2934,3550,3528,3550,2120.74,295.69,229.51,229.17
01931 ,Anesthesia for X-ray procedure on liver vein ,N ,O ,5,70,47,70,293.39,224.17,175.75,162.54
01932 ,Anesthesia for X-ray procedure on chest or neck vein ,N ,F ,360,532,523,532,1574.74,237.27,184.77,187.16
01933 ,Anesthesia for X-ray procedure on brain vein ,N ,F ,108,117,116,117,2452.44,267.62,209.53,206.86
01935 ,Anesthesia for diagnostic X-ray procedure (accessed through the skin) on spine and spinal cord ,N ,F ,2549,11022,9936,11022,968.28,116.60,89.85,89.31
01935 ,Anesthesia for diagnostic X-ray procedure (accessed through the skin) on spine and spinal cord ,N ,O ,205,3997,2655,3997,692.29,140.57,106.77,104.52
01936 ,Anesthesia for X-ray procedure (accessed through the skin) on spine and spinal cord ,N ,F ,32047,241598,209001,241534,1023.78,133.88,103.51,103.56
01936 ,Anesthesia for X-ray procedure (accessed through the skin) on spine and spinal cord ,N ,O ,886,33303,22875,33297,1244.39,143.98,110.89,110.55
01951 ,"Anesthesia for treatment of second and third-degree burn, less than 4% total body surface ",N ,F ,614,973,952,973,1100.31,156.74,120.68,119.62
01952 ,"Anesthesia for treatment of second and third-degree burn, between 4% and 9% total body surface area ",N ,F ,1276,2387,2218,2385,1652.78,220.44,171.17,173.03
01953 ,Anesthesia for treatment of second and third-degree burn ,N ,F ,259,1013,428,489,123.53,23.08,18.01,14.42
01960 ,Anesthesia for vaginal delivery ,N ,F ,67,69,69,69,1338.77,324.25,247.19,258.78
01962 ,Anesthesia for procedure to remove uterus following delivery ,N ,F ,61,63,63,63,2028.12,292.11,227.91,229.04
01963 ,Anesthesia for cesarean removal of uterus ,N ,F ,18,18,18,18,2553.84,324.69,249.79,254.36
01965 ,Anesthesia for incomplete or missed abortion ,N ,F ,1357,1406,1405,1405,754.40,112.55,85.81,86.71
01966 ,Anesthesia for induced abortion ,N ,F ,97,110,109,110,1262.52,141.01,108.40,106.37
